ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,Comment,Poem_ID,Entry_IDS,Stanza_Number,Line_Number,Phrase_Number,Rhyme_Words,Rhyme_Word_Indices,Rhyme_IDS
268,OldChinese,何斯違斯,何\t斯\t違\t斯,,,,,19,,3,2,1,,,
269,OldChinese,莫敢遑a處。,莫\t敢\t遑\t處,,,,,19,,3,2,2,處,4,19-3-a
270,OldChinese,振振君x?b子,振\t振\t君\t子,,,,,19,,3,3,1,子,4,19-3-b
271,OldChinese,歸哉歸x?b哉。,歸\t哉\t歸\t哉,,,,,19,,3,3,2,哉,4,19-3-b
272,OldChinese,摽有x?b梅,摽\t有\t梅,,,,,20,,1,1,1,梅,3,20-1-b
273,OldChinese,其實a七兮。,其\t實\t七\t兮,,,,,20,,1,1,2,七,3,20-1-a
274,OldChinese,求我庶x?b士,求\t我\t庶\t士,,,,,20,,1,2,1,士,4,20-1-b
275,OldChinese,迨其a吉兮。,迨\t其\t吉\t兮,,,,,20,,1,2,2,吉,3,20-1-a
276,OldChinese,摽有x?b梅,摽\t有\t梅,,,,,20,,2,1,1,梅,3,20-2-b
277,OldChinese,其實a三兮。,其\t實\t三\t兮,,,,,20,,2,1,2,三,3,20-2-a
278,OldChinese,求我庶x?b士,求\t我\t庶\t士,,,,,20,,2,2,1,士,4,20-2-b
279,OldChinese,迨其a今兮。,迨\t其\t今\t兮,,,,,20,,2,2,2,今,3,20-2-a
280,OldChinese,摽有x?b梅,摽\t有\t梅,,,,,20,,3,1,1,梅,3,20-3-b
281,OldChinese,頃筐a塈之。,頃\t筐\t塈\t之,,,,,20,,3,1,2,塈,3,20-3-a
282,OldChinese,求我庶x?b士,求\t我\t庶\t士,,,,,20,,3,2,1,士,4,20-3-b
283,OldChinese,迨其a謂之。,迨\t其\t謂\t之,,,,,20,,3,2,2,謂,3,20-3-a
284,OldChinese,嘒彼小a星,嘒\t彼\t小\t星,,,,,21,,1,1,1,星,4,21-1-a
285,OldChinese,三五在b東。,三\t五\t在\t東,,,,,21,,1,1,2,東,4,21-1-b
286,OldChinese,肅肅宵a征,肅\t肅\t宵\t征,,,,,21,,1,2,1,征,4,21-1-a
287,OldChinese,夙夜在b公,夙\t夜\t在\t公,,,,,21,,1,2,2,公,4,21-1-b
288,OldChinese,寔命不b同。,寔\t命\t不\t同,,,,,21,,1,2,3,同,4,21-1-b
289,OldChinese,嘒彼小a星,嘒\t彼\t小\t星,,,,,21,,2,1,1,星,4,21-2-a
290,OldChinese, 維參與b昴。,維\t參\t與\t昴,,,,,21,,2,1,2,昴,4,21-2-b
291,OldChinese,肅肅宵a征,肅\t肅\t宵\t征,,,,,21,,2,2,1,征,4,21-2-a
292,OldChinese,抱衾與b裯,抱\t衾\t與\t裯,,,,,21,,2,2,2,裯,4,21-2-b
293,OldChinese,寔命不b猶。,寔\t命\t不\t猶,,,,,21,,2,2,3,猶,4,21-2-b
294,OldChinese,江有a汜,江\t有\t汜,,,,,22,,1,1,1,汜,3,22-1-a
295,OldChinese,之子歸,之\t子\t歸,,,,,22,,1,1,2,,,
296,OldChinese,不我a以。,不\t我\t以,,,,,22,,1,1,3,以,3,22-1-a
297,OldChinese,不我a以,不\t我\t以,,,,,22,,1,2,1,以,3,22-1-a
298,OldChinese,其後也a悔。,其\t後\t也\t悔,,,,,22,,1,2,2,悔,4,22-1-a
299,OldChinese,江有a渚,江\t有\t渚,,,,,22,,2,1,1,渚,3,22-2-a
300,OldChinese,之子歸,之\t子\t歸,,,,,22,,2,1,2,,,
301,OldChinese,不我a與。,不\t我\t與,,,,,22,,2,1,3,與,3,22-2-a
302,OldChinese,不我a與,不\t我\t與,,,,,22,,2,2,1,與,3,22-2-a
303,OldChinese,其後也a處。,其\t後\t也\t處,,,,,22,,2,2,2,處,4,22-2-a
304,OldChinese,江有a沱,江\t有\t沱,,,,,22,,3,1,1,沱,3,22-3-a
305,OldChinese,之子歸,之\t子\t歸,,,,,22,,3,1,2,,,
306,OldChinese,不我a過。,不\t我\t過,,,,,22,,3,1,3,過,3,22-3-a
307,OldChinese,不我a過,不\t我\t過,,,,,22,,3,2,1,過,3,22-3-a
308,OldChinese,其嘯也a歌。,其\t嘯\t也\t歌,,,,,22,,3,2,2,歌,4,22-3-a
309,OldChinese,野有死a麇,野\t有\t死\t麇,,,,,23,,1,1,1,麇,4,23-1-a
310,OldChinese,白茅b包之。,白\t茅\t包\t之,,,,,23,,1,1,2,包,3,23-1-b
311,OldChinese,有女懷a春,有\t女\t懷\t春,,,,,23,,1,2,1,春,4,23-1-a
312,OldChinese,吉士b誘之。,吉\t士\t誘\t之,,,,,23,,1,2,2,誘,3,23-1-b
313,OldChinese,林有樸a樕,林\t有\t樸\t樕,,,,,23,,2,1,1,樕,4,23-2-a
314,OldChinese,野有死a鹿。,野\t有\t死\t鹿,,,,,23,,2,1,2,鹿,4,23-2-a
315,OldChinese,白茅純a束,白\t茅\t純\t束,,,,,23,,2,2,1,束,4,23-2-a
316,OldChinese,有女如a玉。,有\t女\t如\t玉,,,,,23,,2,2,2,玉,4,23-2-a
317,OldChinese,舒而脫a脫兮,舒\t而\t脫\t脫\t兮,,,,,23,,3,1,1,脫,4,23-3-a
318,OldChinese,無感我a帨兮,無\t感\t我\t帨\t兮,,,,,23,,3,1,2,帨,4,23-3-a
319,OldChinese,無使尨也a吠。,無\t使\t尨\t也\t吠,,,,,23,,3,1,3,吠,5,23-3-a
320,OldChinese,何彼襛矣,何\t彼\t襛\t矣,,,,,24,,1,1,1,,,
321,OldChinese,唐棣之a華。,唐\t棣\t之\t華,,,,,24,,1,1,2,華,4,24-1-a
322,OldChinese,曷不肅雝,曷\t不\t肅\t雝,,,,,24,,1,2,1,,,
323,OldChinese,王姬之a車。,王\t姬\t之\t車,,,,,24,,1,2,2,車,4,24-1-a
324,OldChinese,何彼襛矣,何\t彼\t襛\t矣,,,,,24,,2,1,1,,,
325,OldChinese,華如桃a李。,華\t如\t桃\t李,,,,,24,,2,1,2,李,4,24-2-a
326,OldChinese,平王之孫,平\t王\t之\t孫,,,,,24,,2,2,1,,,
327,OldChinese,齊侯之a子。,齊\t侯\t之\t子,,,,,24,,2,2,2,子,4,24-2-a
328,OldChinese,其釣維何,其\t釣\t維\t何,,,,,24,,3,1,1,,,
329,OldChinese,維絲伊a緡。,維\t絲\t伊\t緡,,,,,24,,3,1,2,緡,4,24-3-a
330,OldChinese,齊侯之子,齊\t侯\t之\t子,,,,,24,,3,2,1,,,
331,OldChinese,平王之a孫。,平\t王\t之\t孫,,,,,24,,3,2,2,孫,4,24-3-a
332,OldChinese,彼茁者a葭,彼\t茁\t者\t葭,,,,,25,,1,1,1,葭,4,25-1-a
333,OldChinese,壹發五a豝。,壹\t發\t五\t豝,,,,,25,,1,1,2,豝,4,25-1-a
334,OldChinese,于嗟乎騶a虞。,于\t嗟\t乎\t騶\t虞,,,,,25,,1,2,1,虞,5,25-1-a
335,OldChinese,彼茁者a蓬,彼\t茁\t者\t蓬,,,,,25,,2,1,1,蓬,4,25-2-a
336,OldChinese,壹發五a豵。,壹\t發\t五\t豵,,,,,25,,2,1,2,豵,4,25-2-a
337,OldChinese,于嗟乎騶虞。,于\t嗟\t乎\t騶\t虞,,,,,25,,2,2,1,,,
338,OldChinese,汎彼柏a舟,汎\t彼\t柏\t舟,,,,,26,,1,1,1,舟,4,26-1-a
339,OldChinese,亦汎其a流。,亦\t汎\t其\t流,,,,,26,,1,1,2,流,4,26-1-a
340,OldChinese,耿耿不寐,耿\t耿\t不\t寐,,,,,26,,1,2,1,,,
341,OldChinese,如有隱a憂。,如\t有\t隱\t憂,,,,,26,,1,2,2,憂,4,26-1-a
342,OldChinese,微我無a酒,微\t我\t無\t酒,,,,,26,,1,3,1,酒,4,26-1-a
343,OldChinese,以敖以a遊。,以\t敖\t以\t遊,,,,,26,,1,3,2,遊,4,26-1-a
344,OldChinese,我心匪鑒,我\t心\t匪\t鑒,,,,,26,,2,1,1,,,
345,OldChinese,不可以a茹。,不\t可\t以\t茹,,,,,26,,2,1,2,茹,4,26-2-a
346,OldChinese,亦有兄弟,亦\t有\t兄\t弟,,,,,26,,2,2,1,,,
347,OldChinese,不可以a據。,不\t可\t以\t據,,,,,26,,2,2,2,據,4,26-2-a
348,OldChinese,薄言往a愬,薄\t言\t往\t愬,,,,,26,,2,3,1,愬,4,26-2-a
349,OldChinese,逢彼之a怒。,逢\t彼\t之\t怒,,,,,26,,2,3,2,怒,4,26-2-a
350,OldChinese,我心匪a石,我\t心\t匪\t石,,,,,26,,3,1,1,石,4,26-3-a
351,OldChinese,不可b轉也。,不\t可\t轉\t也,,,,,26,,3,1,2,轉,3,26-3-b
352,OldChinese,我心匪a席,我\t心\t匪\t席,,,,,26,,3,2,1,席,4,26-3-a
353,OldChinese,不可b卷也。,不\t可\t卷\t也,,,,,26,,3,2,2,卷,3,26-3-b
354,OldChinese,威儀棣棣,威\t儀\t棣\t棣,,,,,26,,3,3,1,,,
355,OldChinese,不可b選也。,不\t可\t選\t也,,,,,26,,3,3,2,選,3,26-3-b
356,OldChinese,憂心悄a悄,憂\t心\t悄\t悄,,,,,26,,4,1,1,悄,4,26-4-a
357,OldChinese,慍于群a小。,慍\t于\t群\t小,,,,,26,,4,1,2,小,4,26-4-a
358,OldChinese,覯閔既a?x多,覯\t閔\t既\t多,,,,,26,,4,2,1,多,4,26-4-a
359,OldChinese,受侮不a少。,受\t侮\t不\t少,,,,,26,,4,2,2,少,4,26-4-a
360,OldChinese,靜言思之,靜\t言\t思\t之,,,,,26,,4,3,1,,,
361,OldChinese,寤辟有a摽。,寤\t辟\t有\t摽,,,,,26,,4,3,2,摽,4,26-4-a
362,OldChinese,日居月諸,日\t居\t月\t諸,,,,,26,,5,1,1,,,
363,OldChinese,胡迭而a微。,胡\t迭\t而\t微,,,,,26,,5,1,2,微,4,26-5-a
364,OldChinese,心之憂x?b矣,心\t之\t憂\t矣,,,,,26,,5,2,1,矣,4,26-5-b
365,OldChinese,如匪澣a衣。,如\t匪\t澣\t衣,,,,,26,,5,2,2,衣,4,26-5-a
366,OldChinese,靜言思x?b之,靜\t言\t思\t之,,,,,26,,5,3,1,之,4,26-5-b
367,OldChinese,不能奮a飛。,不\t能\t奮\t飛,,,,,26,,5,3,2,飛,4,26-5-a
368,OldChinese,綠兮衣兮,綠\t兮\t衣\t兮,,,,,27,,1,1,1,,,
369,OldChinese,綠兮黃a裏。,綠\t兮\t黃\t裏,,,,,27,,1,1,2,裏,4,27-1-a
370,OldChinese,心之憂矣,心\t之\t憂\t矣,,,,,27,,1,2,1,,,
371,OldChinese,曷維其a已。,曷\t維\t其\t已,,,,,27,,1,2,2,已,4,27-1-a
372,OldChinese,綠兮衣兮,綠\t兮\t衣\t兮,,,,,27,,2,1,1,,,
373,OldChinese,綠兮黃a裳。,綠\t兮\t黃\t裳,,,,,27,,2,1,2,裳,4,27-2-a
374,OldChinese,心之憂矣,心\t之\t憂\t矣,,,,,27,,2,2,1,,,
375,OldChinese,曷維其a亡。,曷\t維\t其\t亡,,,,,27,,2,2,2,亡,4,27-2-a
376,OldChinese,綠兮a絲兮,綠\t兮\t絲\t兮,,,,,27,,3,1,1,絲,3,27-3-a
377,OldChinese,女所a治兮。,女\t所\t治\t兮,,,,,27,,3,1,2,治,3,27-3-a
378,OldChinese,我思古人,我\t思\t古\t人,,,,,27,,3,2,1,,,
379,OldChinese,俾無a訧兮。,俾\t無\t訧\t兮,,,,,27,,3,2,2,訧,3,27-3-a
380,OldChinese,稀兮綌兮,稀\t兮\t綌\t兮,,,,,27,,4,1,1,,,
381,OldChinese,淒其以a風。,淒\t其\t以\t風,,,,,27,,4,1,2,風,4,27-4-a
382,OldChinese,我思古人,我\t思\t古\t人,,,,,27,,4,2,1,,,
383,OldChinese,實獲我a心。,實\t獲\t我\t心,,,,,27,,4,2,2,心,4,27-4-a
384,OldChinese,燕燕于a飛,燕\t燕\t于\t飛,,,,,28,,1,1,1,飛,4,28-1-a
385,OldChinese,差池其b羽。,差\t池\t其\t羽,,,,,28,,1,1,2,羽,4,28-1-b
386,OldChinese,之子于a歸,之\t子\t于\t歸,,,,,28,,1,2,1,歸,4,28-1-a
387,OldChinese,遠送于b野。,遠\t送\t于\t野,,,,,28,,1,2,2,野,4,28-1-b
388,OldChinese,瞻望弗x?a及,瞻\t望\t弗\t及,,,,,28,,1,3,1,及,4,28-1-a
389,OldChinese,泣涕如b雨。,泣\t涕\t如\t雨,,,,,28,,1,3,2,雨,4,28-1-b
390,OldChinese,燕燕于a飛,燕\t燕\t于\t飛,,,,,28,,2,1,1,飛,4,28-2-a
391,OldChinese,頡之b頏之。,頡\t之\t頏\t之,,,,,28,,2,1,2,頏,3,28-2-b
392,OldChinese,之子于a歸,之\t子\t于\t歸,,,,,28,,2,2,1,歸,4,28-2-a
393,OldChinese,遠于b將之。,遠\t于\t將\t之,,,,,28,,2,2,2,將,3,28-2-b
394,OldChinese,瞻望弗c?a及,瞻\t望\t弗\t及,,,,,28,,2,3,1,及,4,28-2-a
395,OldChinese,佇立以c?a泣。,佇\t立\t以\t泣,,,,,28,,2,3,2,泣,4,28-2-a
396,OldChinese,燕燕于a飛,燕\t燕\t于\t飛,,,,,28,,3,1,1,飛,4,28-3-a
397,OldChinese,下上其b音。,下\t上\t其\t音,,,,,28,,3,1,2,音,4,28-3-b
398,OldChinese,之子于a歸,之\t子\t于\t歸,,,,,28,,3,2,1,歸,4,28-3-a
399,OldChinese,遠送于b南。,遠\t送\t于\t南,,,,,28,,3,2,2,南,4,28-3-b
400,OldChinese,瞻望弗x?a及,瞻\t望\t弗\t及,,,,,28,,3,3,1,及,4,28-3-a
401,OldChinese,實勞我b心。,實\t勞\t我\t心,,,,,28,,3,3,2,心,4,28-3-b
402,OldChinese,仲氏任只,仲\t氏\t任\t只,,,,,28,,4,1,1,,,
403,OldChinese,其心塞a淵。,其\t心\t塞\t淵,,,,,28,,4,1,2,淵,4,28-4-a
404,OldChinese,終溫且惠,終\t溫\t且\t惠,,,,,28,,4,2,1,,,
405,OldChinese,淑慎其a身。,淑\t慎\t其\t身,,,,,28,,4,2,2,身,4,28-4-a
406,OldChinese,先君之思,先\t君\t之\t思,,,,,28,,4,3,1,,,
407,OldChinese,以勗寡a人。,以\t勗\t寡\t人,,,,,28,,4,3,2,人,4,28-4-a
408,OldChinese,日居月諸,日\t居\t月\t諸,,,,,29,,1,1,1,,,
409,OldChinese,照臨下a土。,照\t臨\t下\t土,,,,,29,,1,1,2,土,4,29-1-a
410,OldChinese,乃如之人兮,乃\t如\t之\t人\t兮,,,,,29,,1,2,1,,,
411,OldChinese,逝不古a處。,逝\t不\t古\t處,,,,,29,,1,2,2,處,4,29-1-a
412,OldChinese,胡能有定,胡\t能\t有\t定,,,,,29,,1,3,1,,,
413,OldChinese,寧不我a顧。,寧\t不\t我\t顧,,,,,29,,1,3,2,顧,4,29-1-a
414,OldChinese,日居月諸,日\t居\t月\t諸,,,,,29,,2,1,1,,,
415,OldChinese,下土是a冒。,下\t土\t是\t冒,,,,,29,,2,1,2,冒,4,29-2-a
416,OldChinese,乃如之人兮,乃\t如\t之\t人\t兮,,,,,29,,2,2,1,,,
417,OldChinese,逝不相a好。,逝\t不\t相\t好,,,,,29,,2,2,2,好,4,29-2-a
418,OldChinese,胡能有定,胡\t能\t有\t定,,,,,29,,2,3,1,,,
419,OldChinese,寧不我a報。,寧\t不\t我\t報,,,,,29,,2,3,2,報,4,29-2-a
420,OldChinese,日居月諸,日\t居\t月\t諸,,,,,29,,3,1,1,,,
421,OldChinese,出自東a方。,出\t自\t東\t方,,,,,29,,3,1,2,方,4,29-3-a
422,OldChinese,乃如之人兮,乃\t如\t之\t人\t兮,,,,,29,,3,2,1,,,
423,OldChinese,德音無a良。,德\t音\t無\t良,,,,,29,,3,2,2,良,4,29-3-a
424,OldChinese,胡能有定,胡\t能\t有\t定,,,,,29,,3,3,1,,,
425,OldChinese,俾也可a忘。,俾\t也\t可\t忘,,,,,29,,3,3,2,忘,4,29-3-a
426,OldChinese,日居月諸,日\t居\t月\t諸,,,,,29,,4,1,1,,,
427,OldChinese,東方自a出。,東\t方\t自\t出,,,,,29,,4,1,2,出,4,29-4-a
428,OldChinese,父兮母兮,父\t兮\t母\t兮,,,,,29,,4,2,1,,,
429,OldChinese,畜我不a卒。,畜\t我\t不\t卒,,,,,29,,4,2,2,卒,4,29-4-a
430,OldChinese,胡能有定,胡\t能\t有\t定,,,,,29,,4,3,1,,,
431,OldChinese,報我不a述。,報\t我\t不\t述,,,,,29,,4,3,2,述,4,29-4-a
432,OldChinese,終風且a暴,終\t風\t且\t暴,,,,,30,,1,1,1,暴,4,30-1-a
433,OldChinese,顧我則a笑。,顧\t我\t則\t笑,,,,,30,,1,1,2,笑,4,30-1-a
434,OldChinese,謔浪笑a敖,謔\t浪\t笑\t敖,,,,,30,,1,2,1,敖,4,30-1-a
435,OldChinese,中心是a悼。,中\t心\t是\t悼,,,,,30,,1,2,2,悼,4,30-1-a
436,OldChinese,終風且a霾,終\t風\t且\t霾,,,,,30,,2,1,1,霾,4,30-2-a
437,OldChinese,惠然肯a來。,惠\t然\t肯\t來,,,,,30,,2,1,2,來,4,30-2-a
438,OldChinese,莫往莫a來,莫\t往\t莫\t來,,,,,30,,2,2,1,來,4,30-2-a
439,OldChinese,悠悠我a思。,悠\t悠\t我\t思,,,,,30,,2,2,2,思,4,30-2-a
440,OldChinese,終風且a曀,終\t風\t且\t曀,,,,,30,,3,1,1,曀,4,30-3-a
441,OldChinese,不日有a曀。,不\t日\t有\t曀,,,,,30,,3,1,2,曀,4,30-3-a
442,OldChinese,寤言不a寐,寤\t言\t不\t寐,,,,,30,,3,2,1,寐,4,30-3-a
443,OldChinese,願言則a嚏。,願\t言\t則\t嚏,,,,,30,,3,2,2,嚏,4,30-3-a
444,OldChinese,曀曀其陰,曀\t曀\t其\t陰,,,,,30,,4,1,1,,,
445,OldChinese,虺虺其a靁。,虺\t虺\t其\t靁,,,,,30,,4,1,2,靁,4,30-4-a
446,OldChinese,寤言不寐,寤\t言\t不\t寐,,,,,30,,4,2,1,,,
447,OldChinese,願言則a懷。,願\t言\t則\t懷,,,,,30,,4,2,2,懷,4,30-4-a
448,OldChinese,擊鼓其a鏜,擊\t鼓\t其\t鏜,,,,,31,,1,1,1,鏜,4,31-1-a
449,OldChinese,踊躍用a兵。,踊\t躍\t用\t兵,,,,,31,,1,1,2,兵,4,31-1-a
450,OldChinese,土國城漕,土\t國\t城\t漕,,,,,31,,1,2,1,,,
451,OldChinese,我獨南a行。,我\t獨\t南\t行,,,,,31,,1,2,2,行,4,31-1-a
452,OldChinese,從孫子a仲,從\t孫\t子\t仲,,,,,31,,2,1,1,仲,4,31-2-a
453,OldChinese,平陳與a宋。,平\t陳\t與\t宋,,,,,31,,2,1,2,宋,4,31-2-a
454,OldChinese,不我以歸,不\t我\t以\t歸,,,,,31,,2,2,1,,,
455,OldChinese,憂心有a忡。,憂\t心\t有\t忡,,,,,31,,2,2,2,忡,4,31-2-a
456,OldChinese,爰居爰a處,爰\t居\t爰\t處,,,,,31,,3,1,1,處,4,31-3-a
457,OldChinese,爰喪其a馬。,爰\t喪\t其\t馬,,,,,31,,3,1,2,馬,4,31-3-a
458,OldChinese,于以求之,于\t以\t求\t之,,,,,31,,3,2,1,,,
459,OldChinese,于林之a下。,于\t林\t之\t下,,,,,31,,3,2,2,下,4,31-3-a
460,OldChinese,死生契a闊,死\t生\t契\t闊,,,,,31,,4,1,1,闊,4,31-4-a
461,OldChinese,與子成a說。,與\t子\t成\t說,,,,,31,,4,1,2,說,4,31-4-a
462,OldChinese,執子之b手,執\t子\t之\t手,,,,,31,,4,2,1,手,4,31-4-b
463,OldChinese,與子偕b老。,與\t子\t偕\t老,,,,,31,,4,2,2,老,4,31-4-b
464,OldChinese,于嗟a闊兮,于\t嗟\t闊\t兮,,,,,31,,5,1,1,闊,3,31-5-a
465,OldChinese,不我a活兮。,不\t我\t活\t兮,,,,,31,,5,1,2,活,3,31-5-a
466,OldChinese,于嗟b洵兮,于\t嗟\t洵\t兮,,,,,31,,5,2,1,洵,3,31-5-b
467,OldChinese,不我b信兮。,不\t我\t信\t兮,,,,,31,,5,2,2,信,3,31-5-b
468,OldChinese,凱風自a南,凱\t風\t自\t南,,,,,32,,1,1,1,南,4,32-1-a
469,OldChinese,吹彼棘a心。,吹\t彼\t棘\t心,,,,,32,,1,1,2,心,4,32-1-a
470,OldChinese,棘心夭b夭,棘\t心\t夭\t夭,,,,,32,,1,2,1,夭,4,32-1-b
471,OldChinese,母氏劬b勞。,母\t氏\t劬\t勞,,,,,32,,1,2,2,勞,4,32-1-b
472,OldChinese,凱風自南,凱\t風\t自\t南,,,,,32,,2,1,1,,,
473,OldChinese,吹彼棘a薪。,吹\t彼\t棘\t薪,,,,,32,,2,1,2,薪,4,32-2-a
474,OldChinese,母氏聖善,母\t氏\t聖\t善,,,,,32,,2,2,1,,,
475,OldChinese,我無令a人。,我\t無\t令\t人,,,,,32,,2,2,2,人,4,32-2-a
476,OldChinese,爰有寒泉,爰\t有\t寒\t泉,,,,,32,,3,1,1,,,
477,OldChinese,在浚之a下。,在\t浚\t之\t下,,,,,32,,3,1,2,下,4,32-3-a
478,OldChinese,有子七人,有\t子\t七\t人,,,,,32,,3,2,1,,,
479,OldChinese,母氏勞a苦。,母\t氏\t勞\t苦,,,,,32,,3,2,2,苦,4,32-3-a
480,OldChinese,睍睆黃鳥,睍\t睆\t黃\t鳥,,,,,32,,4,1,1,,,
481,OldChinese,載好其a音。,載\t好\t其\t音,,,,,32,,4,1,2,音,4,32-4-a
482,OldChinese,有子其人,有\t子\t其\t人,,,,,32,,4,2,1,,,
483,OldChinese,莫慰母a心。,莫\t慰\t母\t心,,,,,32,,4,2,2,心,4,32-4-a
484,OldChinese,雄雉于飛,雄\t雉\t于\t飛,,,,,33,,1,1,1,,,
485,OldChinese,泄泄其a羽。,泄\t泄\t其\t羽,,,,,33,,1,1,2,羽,4,33-1-a
486,OldChinese,我之懷矣,我\t之\t懷\t矣,,,,,33,,1,2,1,,,
487,OldChinese,自詒伊a阻。,自\t詒\t伊\t阻,,,,,33,,1,2,2,阻,4,33-1-a
488,OldChinese,雄雉于飛,雄\t雉\t于\t飛,,,,,33,,2,1,1,,,
489,OldChinese,下上其a音。,下\t上\t其\t音,,,,,33,,2,1,2,音,4,33-2-a
490,OldChinese,展矣君子,展\t矣\t君\t子,,,,,33,,2,2,1,,,
491,OldChinese,實勞我a心。,實\t勞\t我\t心,,,,,33,,2,2,2,心,4,33-2-a
492,OldChinese,瞻彼日月,瞻\t彼\t日\t月,,,,,33,,3,1,1,,,
493,OldChinese,悠悠我a思。,悠\t悠\t我\t思,,,,,33,,3,1,2,思,4,33-3-a
494,OldChinese,道之云遠,道\t之\t云\t遠,,,,,33,,3,2,1,,,
495,OldChinese,曷云能a來。,曷\t云\t能\t來,,,,,33,,3,2,2,來,4,33-3-a
496,OldChinese,百爾君子,百\t爾\t君\t子,,,,,33,,4,1,1,,,
497,OldChinese,不知德a行。,不\t知\t德\t行,,,,,33,,4,1,2,行,4,33-4-a
498,OldChinese,不忮不求,不\t忮\t不\t求,,,,,33,,4,2,1,,,
499,OldChinese,何用不a臧。,何\t用\t不\t臧,,,,,33,,4,2,2,臧,4,33-4-a
500,OldChinese,匏有苦a葉,匏\t有\t苦\t葉,,,,,34,,1,1,1,葉,4,34-1-a
501,OldChinese,濟有深a涉。,濟\t有\t深\t涉,,,,,34,,1,1,2,涉,4,34-1-a
502,OldChinese,深則b厲,深\t則\t厲,,,,,34,,1,2,1,厲,3,34-1-b
503,OldChinese,淺則b揭。,淺\t則\t揭,,,,,34,,1,2,2,揭,3,34-1-b
504,OldChinese,有瀰濟a盈,有\t瀰\t濟\t盈,,,,,34,,2,1,1,盈,4,34-2-a
505,OldChinese,有鷕雉a鳴。,有\t鷕\t雉\t鳴,,,,,34,,2,1,2,鳴,4,34-2-a
506,OldChinese,濟盈不濡b軌,濟\t盈\t不\t濡\t軌,,,,,34,,2,2,1,軌,5,34-2-b
507,OldChinese,雉鳴求起b牡。,雉\t鳴\t求\t起\t牡,,,,,34,,2,2,2,牡,5,34-2-b
508,OldChinese,雝雝鳴a鴈,雝\t雝\t鳴\t鴈,,,,,34,,3,1,1,鴈,4,34-3-a
509,OldChinese,旭日始a旦。,旭\t日\t始\t旦,,,,,34,,3,1,2,旦,4,34-3-a
510,OldChinese,士如歸妻,士\t如\t歸\t妻,,,,,34,,3,2,1,,,
511,OldChinese,迨冰未a泮。,迨\t冰\t未\t泮,,,,,34,,3,2,2,泮,4,34-3-a
512,OldChinese,招招舟a子,招\t招\t舟\t子,,,,,34,,4,1,1,子,4,34-4-a
513,OldChinese,人涉卬a否。,人\t涉\t卬\t否,,,,,34,,4,1,2,否,4,34-4-a
514,OldChinese,人涉卬a否,人\t涉\t卬\t否,,,,,34,,4,2,1,否,4,34-4-a
515,OldChinese,卬須我a友。,卬\t須\t我\t友,,,,,34,,4,2,2,友,4,34-4-a
516,OldChinese,習習谷a風,習\t習\t谷\t風,,,,,35,,1,1,1,風,4,35-1-a
517,OldChinese,以陰以b雨。,以\t陰\t以\t雨,,,,,35,,1,1,2,雨,4,35-1-b
518,OldChinese,黽勉同a心,黽\t勉\t同\t心,,,,,35,,1,2,1,心,4,35-1-a
519,OldChinese,不宜有b怒。,不\t宜\t有\t怒,,,,,35,,1,2,2,怒,4,35-1-b
520,OldChinese,采封采c菲,采\t封\t采\t菲,,,,,35,,1,3,1,菲,4,35-1-c
521,OldChinese,無以下d體。,無\t以\t下\t體,,,,,35,,1,3,2,體,4,35-1-d
522,OldChinese,德音莫c違,德\t音\t莫\t違,,,,,35,,1,4,1,違,4,35-1-c
523,OldChinese,及爾同d死。,及\t爾\t同\t死,,,,,35,,1,4,2,死,4,35-1-d
524,OldChinese,行道遲a遲,行\t道\t遲\t遲,,,,,35,,2,1,1,遲,4,35-2-a
525,OldChinese,中心有a違。,中\t心\t有\t違,,,,,35,,2,1,2,違,4,35-2-a
526,OldChinese,不遠伊邇,不\t遠\t伊\t邇,,,,,35,,2,2,1,,,
527,OldChinese,薄送我a畿。,薄\t送\t我\t畿,,,,,35,,2,2,2,畿,4,35-2-a
528,OldChinese,誰謂荼苦,誰\t謂\t荼\t苦,,,,,35,,2,3,1,,,
529,OldChinese,其甘如b薺。,其\t甘\t如\t薺,,,,,35,,2,3,2,薺,4,35-2-b
530,OldChinese,宴爾新昏,宴\t爾\t新\t昏,,,,,35,,2,4,1,,,
531,OldChinese,如兄如b弟。,如\t兄\t如\t弟,,,,,35,,2,4,2,弟,4,35-2-b
532,OldChinese,涇以渭濁,涇\t以\t渭\t濁,,,,,35,,3,1,1,,,
533,OldChinese,湜湜其a沚。,湜\t湜\t其\t沚,,,,,35,,3,1,2,沚,4,35-3-a
534,OldChinese,宴爾新昏,宴\t爾\t新\t昏,,,,,35,,3,2,1,,,
535,OldChinese,不我屑a以。,不\t我\t屑\t以,,,,,35,,3,2,2,以,4,35-3-a
536,OldChinese,毋逝我梁,毋\t逝\t我\t梁,,,,,35,,3,3,1,,,
537,OldChinese,毋發我b笱。,毋\t發\t我\t笱,,,,,35,,3,3,2,笱,4,35-3-b
538,OldChinese,我躬不閱,我\t躬\t不\t閱,,,,,35,,3,4,1,,,
539,OldChinese,遑恤我b後。,遑\t恤\t我\t後,,,,,35,,3,4,2,後,4,35-3-b
540,OldChinese,就其深矣,就\t其\t深\t矣,,,,,35,,4,1,1,,,
541,OldChinese,方之a舟之。,方\t之\t舟\t之,,,,,35,,4,1,2,舟,3,35-4-a
